,价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
5441,2430,8,149162-A,2室1卫,5/6层,大兴区,西红门,兴海家园日苑,地铁：距4号线大兴线西红门站350米
5442,2470,9,152150-C,3室1卫,1/16层,昌平区,天通苑,天通苑北一区,地铁：距5号线天通苑站350米
5443,3310,17,153366-A,2室1卫,4/9层,大兴区,西红门,宏盛家园,地铁：距4号线大兴线西红门站900米
5444,3170,18,153443-A,2室1卫,2/6层,丰台区,角门东,马家堡67号院,地铁：距10号线角门东站750米
5445,3960,14,24122-D,4室1卫,13/20层,海淀区,苏州街,苏州街52号院,"地铁：距10号线,16号线苏州街站850米"
5446,3070,10,34013-C,3室1卫,5/6层,东城区,磁器口,兴隆都市馨园,"地铁：距5号线,7号线磁器口站400米"
5447,2470,9,43031-A,4室1卫,4/5层,昌平区,回龙观,南店新村,地铁：距8号线育新站1100米
5448,2590,11,6296-D,4室1卫,25/28层,朝阳区,立水桥,世华泊郡,"地铁：距13号线,5号线立水桥站1050米"
5449,1860,13,69691-A,3室1卫,2/6层,通州区,临河里,群芳园,地铁：距八通线临河里站1200米
5450,4390,49,73966-A,1室1卫,1/13层,通州区,梨园,园景东区,地铁：距八通线梨园站150米
5451,2440,11,79234-B,3室1卫,8/20层,石景山区,杨庄,杨庄北区,地铁：距6号线杨庄站550米
5452,3630,15,131304-A,3室1卫,1/6层,朝阳区,将台,酒仙桥中路3号院,地铁：距14号线东段将台站700米
5453,3620,48,151278-A,1室1卫,9/11层,通州区,通州北关,古韵新居,地铁：距6号线通州北关站1650米
5454,3590,10,153810-B,2室1卫,13/19层,朝阳区,百子湾,沿海赛洛城,地铁：距7号线百子湾站650米
5455,3020,20,1480-C,5室1卫,6/7层,昌平区,天通苑,天通苑北三区,地铁：距5号线天通苑站1700米
5456,2070,9,15623-B,3室1卫,2/6层,朝阳区,管庄,东会新村,地铁：距八通线管庄站150米
5457,2120,12,25557-C,4室1卫,4/6层,大兴区,西红门,兴海家园日苑,地铁：距4号线大兴线西红门站350米
5458,1770,14,28173-B,3室1卫,5/6层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
5459,2510,17,34402-C,3室1卫,6/29层,朝阳区,平房村,金隅汇景苑,"地铁：距14号线东段,平谷线东风北桥站4500米"
5460,2730,19,38003-B,3室1卫,6/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
5461,2460,14,26913-A,3室1卫,4/17层,丰台区,新宫,新宫家园北区,"地铁：距4号线大兴线,19号线新宫站300米"
5462,2700,15,55169-C,3室1卫,5/6层,朝阳区,管庄,东会新村,地铁：距八通线管庄站150米
5463,2460,11,5461-E,5室1卫,3/12层,昌平区,天通苑南,天通苑西一区,地铁：距5号线天通苑南站150米
5464,3320,10,5779-A,3室1卫,23/28层,朝阳区,望京西,湖光壹号,"地铁：距13号线,15号线望京西站550米"
5465,2350,12,65320-C,3室1卫,6/8层,朝阳区,孙河,康营小区5区,地铁：距15号线孙河站950米
5466,1980,15,70907-A,3室1卫,4/6层,通州区,梨园,北杨洼小区,地铁：距八通线梨园站550米
5467,1920,8,7255-B,4室1卫,5/15层,顺义区,花梨坎,满庭芳嘉园,地铁：距15号线花梨坎站850米
5468,2140,11,7521-B,3室1卫,4/28层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
5469,2980,17,8822-B,4室1卫,13/18层,朝阳区,双桥,金隅康惠园,地铁：距八通线双桥站600米
5470,1900,10,143724-A,3室1卫,4/6层,通州区,通州北关,天桥湾,地铁：距6号线通运门站1000米
5471,2450,9,12797-A,4室1卫,1/32层,昌平区,天通苑,天通苑西三区,地铁：距5号线天通苑站350米
5472,1830,7,148726-C,3室1卫,1/6层,朝阳区,双桥,东柳西里,地铁：距八通线双桥站900米
5473,3620,67,151682-A,1室1卫,3/6层,通州区,通州北关,至善家园,地铁：距6号线通州北关站1700米
5474,2460,12,2409-C,3室1卫,17/18层,朝阳区,星火,姚家园东里7号院,"地铁：距3号线,20号线星火站800米"
5475,2270,17,25753-C,3室1卫,15/16层,昌平区,沙河,兆丰家园,地铁：距昌平线沙河站600米
5476,2400,12,2589-B,3室1卫,12/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
5477,1380,6,33675-A,3室1卫,8/21层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米
5478,3280,11,374-D,4室2卫,5/16层,朝阳区,望京西,北京香颂,"地铁：距13号线,15号线望京西站550米"
5479,2790,12,57705-C,3室1卫,7/22层,朝阳区,成寿寺,方庄南路18号院,地铁：距10号线成寿寺站700米
5480,1830,9,66745-B,3室1卫,11/26层,通州区,梨园,新城嘉园（通州）,地铁：距八通线梨园站550米
5481,2970,10,6781-A,3室1卫,24/28层,朝阳区,四惠东,通惠家园惠民园,"地铁：距1号线,八通线四惠东站350米"
5482,2800,11,6781-C,3室1卫,24/28层,朝阳区,四惠东,通惠家园惠民园,"地铁：距1号线,八通线四惠东站350米"
5483,2200,14,73709-B,3室1卫,20/25层,通州区,梨园,云景豪庭,地铁：距八通线梨园站600米
5484,2680,12,77080-C,3室1卫,14/18层,石景山区,西黄村,雍景四季,"地铁：距1号线,6号线苹果园站2350米"
5485,2960,10,7742-B,3室1卫,7/16层,海淀区,六道口,城华园,地铁：距15号线六道口站1200米
5486,1790,12,115964-A,4室1卫,3/6层,大兴区,高米店南,可可家园,地铁：距4号线大兴线高米店南站1650米
5487,3280,15,120588-A,3室2卫,22/25层,朝阳区,成寿寺,成寿寺路25号院,地铁：距10号线成寿寺站650米
5488,2200,9,124997-D,4室2卫,9/21层,石景山区,苹果园,西山奥园,"地铁：距1号线,6号线苹果园站1150米"
5489,2660,6,133673-C,4室1卫,1/6层,朝阳区,望京南,花家地南里,地铁：距14号线东段望京南站1100米
5490,2210,11,139979-C,4室1卫,7/15层,朝阳区,管庄,东一时区,地铁：距八通线管庄站1200米
5491,2860,12,150512-B,2室1卫,20/21层,朝阳区,十里堡,日月东华,地铁：距6号线十里堡站950米
5492,2880,11,153389-A,3室1卫,13/18层,丰台区,刘家窑,刘家窑东里,地铁：距5号线刘家窑站450米
5493,3240,15,153389-B,3室1卫,13/18层,丰台区,刘家窑,刘家窑东里,地铁：距5号线刘家窑站450米
5494,3240,15,153389-C,3室1卫,13/18层,丰台区,刘家窑,刘家窑东里,地铁：距5号线刘家窑站450米
5495,3480,10,28257-B,3室1卫,3/24层,海淀区,六道口,双清路2号院,地铁：距15号线六道口站1800米
5496,2670,16,30726-C,3室1卫,14/30层,朝阳区,东坝中街,首开畅颐园,地铁：距14号线东段将台站3500米
5497,1540,11,29314-C,4室1卫,2/6层,通州区,通州北关,华龙小区,地铁：距6号线通州北关站2700米
5498,3880,18,27322-B,2室1卫,2/6层,朝阳区,和平西桥,樱花东街,地铁：距13号线光熙门站600米
5499,2300,23,31817-A,3室1卫,6/6层,通州区,梨园,云景西里,地铁：距八通线梨园站750米
5500,1740,10,45112-C,4室1卫,3/6层,朝阳区,八里桥,西马庄园,地铁：距八通线八里桥站1150米
5501,3100,8,63976-B,3室1卫,17/22层,海淀区,六道口,逸成东苑,地铁：距15号线六道口站1400米
5502,3540,11,66466-A,3室1卫,5/6层,海淀区,知春路,罗庄西里,"地铁：距13号线,10号线知春路站350米"
5503,3050,21,7105-B,4室1卫,2/6层,朝阳区,肖村,中海城圣朝菲,地铁：距亦庄线肖村站600米
5504,2210,11,8572-D,4室1卫,3/18层,朝阳区,焦化厂,燕保祈东家园一期,地铁：距7号线焦化厂站450米
5505,2920,9,134466-A,3室1卫,19/22层,朝阳区,阜通,方舟苑,地铁：距14号线东段阜通站1500米
5506,3150,11,134466-B,3室1卫,19/22层,朝阳区,阜通,方舟苑,地铁：距14号线东段阜通站1500米
5507,2550,22,134431-C,4室1卫,3/6层,大兴区,高米店南,可可家园,地铁：距4号线大兴线高米店南站1650米
5508,3010,13,138187-C,4室1卫,9/16层,丰台区,大红门,建欣苑六里,"地铁：距8号线南段,10号线大红门站550米"
5509,3050,25,13629-B,3室1卫,5/6层,朝阳区,草房,连心园东区,地铁：距6号线草房站500米
5510,2470,12,130442-C,3室1卫,16/18层,朝阳区,管庄,远洋一方润园,地铁：距八通线管庄站950米
5511,1880,9,17279-A,3室1卫,5/27层,大兴区,义和庄,恒大未来城,地铁：距4号线大兴线义和庄站400米
5512,2680,16,1938-A,3室1卫,5/6层,朝阳区,黄渠,常营民族家园N区,地铁：距6号线黄渠站400米
5513,2860,23,1938-C,3室1卫,5/6层,朝阳区,黄渠,常营民族家园N区,地铁：距6号线黄渠站400米
5514,2890,20,23610-D,4室1卫,6/16层,丰台区,科怡路,鸿业兴园一区,地铁：距9号线科怡路站900米
5515,5210,43,23783-A,1室1卫,6/6层,丰台区,六里桥,莲怡园一区,"地铁：距9号线,10号线六里桥站600米"
5516,2510,9,2988-B,3室1卫,9/29层,朝阳区,高碑店,金隅汇星苑,地铁：距6号线青年路站1450米
5517,2770,20,30973-C,4室1卫,11/26层,通州区,通州北关,财富东方,地铁：距6号线通州北关站800米
5518,2460,13,69296-B,2室1卫,4/6层,丰台区,火箭万源,六营门小区,地铁：距8号线南段火箭万源站50米
5519,2950,13,841-B,3室1卫,12/25层,朝阳区,成寿寺,金第润苑,地铁：距10号线成寿寺站600米
5520,3180,9,125125-B,3室1卫,4/14层,西城区,长椿街,宣武门西大街小区,地铁：距2号线长椿街站150米
5521,1900,13,128768-D,4室1卫,5/8层,大兴区,清源路,兴华园,地铁：距4号线大兴线清源路站600米
5522,2330,12,128953-D,4室1卫,27/27层,朝阳区,小红门,鸿博家园二期B区,地铁：距亦庄线小红门站550米
5523,2270,22,130872-A,2室1卫,3/6层,通州区,北运河西,玉桥北里,地铁：距6号线北运河西站1250米
5524,2270,11,138014-A,4室1卫,14/17层,丰台区,角门东,西马金润二区,地铁：距10号线角门东站750米
5525,2330,15,30607-A,4室1卫,2/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
5526,3070,12,30242-A,3室1卫,11/18层,朝阳区,星火,姚家园东里7号院,"地铁：距3号线,20号线星火站800米"
5527,2290,13,4476-B,8室2卫,6/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
5528,3690,14,66184-A,2室1卫,3/5层,朝阳区,东大桥,芳草地西街,"地铁：距6号线,17号线东大桥站450米"
5529,3380,13,7060-B,3室1卫,3/22层,朝阳区,望京,望京西园三区,"地铁：距14号线东段,15号线望京站600米"
5530,1890,7,76329-C,3室1卫,2/11层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
5531,2180,10,11792-C,3室1卫,4/7层,通州区,果园,翠屏北里西区,地铁：距八通线果园站400米
5532,2540,10,141654-B,3室1卫,4/27层,丰台区,科怡路,宝隆温泉公寓,地铁：距9号线科怡路站250米
5533,3020,10,12931-B,3室1卫,1/6层,朝阳区,安华桥,安贞西里三区,"地铁：距8号线,12号线安华桥站200米"
5534,3230,10,13504-B,4室1卫,3/9层,海淀区,上地,金隅美和园,地铁：距13号线上地站250米
5535,3360,13,16677-B,3室1卫,14/24层,朝阳区,东湖渠,利泽西园,地铁：距14号线东段东湖渠站200米
5536,2900,10,30123-B,2室1卫,22/32层,丰台区,六里桥,泰禾西府玉苑,"地铁：距10号线,14号线西段西局站950米"
5537,3430,13,65638-A,3室1卫,4/6层,朝阳区,东湖渠,利泽西园,地铁：距14号线东段东湖渠站200米
5538,2690,12,816-C,3室1卫,13/18层,朝阳区,星火,姚家园东里7号院,"地铁：距3号线,20号线星火站800米"
5539,2630,12,10546-B,5室1卫,6/7层,昌平区,龙泽,龙泽苑西区,地铁：距13号线龙泽站200米
5540,2570,16,124625-C,3室1卫,2/6层,石景山区,古城,首钢古城西路,地铁：距1号线古城站950米
5541,7960,61,148459-A,2室1卫,23/29层,东城区,广渠门外,广渠家园,"地铁：距7号线,17号线广渠门外站250米"
5542,2880,12,151777-B,2室1卫,19/27层,朝阳区,小红门,鸿博家园二期C区,地铁：距亦庄线小红门站550米
5543,1490,6,34907-A,3室1卫,11/20层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米
5544,4170,29,374-B,4室2卫,5/16层,朝阳区,望京西,北京香颂,"地铁：距13号线,15号线望京西站550米"
5545,3110,20,4075-A,4室1卫,6/6层,朝阳区,黄渠,常营民族家园三期,地铁：距6号线黄渠站200米
5546,2890,10,4218-C,5室1卫,3/22层,朝阳区,九龙山,风度柏林,"地铁：距7号线,14号线东段九龙山站500米"
5547,2450,10,6314-B,3室1卫,11/21层,朝阳区,青年路,甘露晴苑,地铁：距6号线青年路站800米
5548,2830,16,6314-C,3室1卫,11/21层,朝阳区,青年路,甘露晴苑,地铁：距6号线青年路站800米
5549,1800,8,70759-A,3室1卫,5/6层,大兴区,枣园,枣园东里,地铁：距4号线大兴线枣园站200米
5550,1640,10,116425-A,3室1卫,4/6层,通州区,万盛东,群芳三园,地铁：距7号线万盛东站1100米
5551,2630,24,148128-C,4室1卫,2/11层,大兴区,五福堂,菊源北里,地铁：距8号线南段五福堂站750米
5552,2670,23,17037-C,3室1卫,5/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
5553,2190,9,27641-B,3室1卫,1/7层,朝阳区,褡裢坡,福怡苑,地铁：距6号线褡裢坡站950米
5554,3390,11,38093-B,2室1卫,8/12层,朝阳区,亮马桥,顺源里,地铁：距10号线亮马桥站450米
5555,2940,16,60406-A,3室1卫,7/26层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
5556,2520,12,6093-B,4室1卫,6/6层,朝阳区,褡裢坡,定福庄北里1号院,地铁：距6号线褡裢坡站550米
5557,2480,16,7833-B,3室1卫,5/9层,顺义区,花梨坎,吉祥花园,地铁：距15号线花梨坎站450米
5558,2330,11,121874-B,3室1卫,9/11层,朝阳区,传媒大学,天泰北双苑,地铁：距八通线传媒大学站750米
5559,2030,14,125159-B,4室1卫,7/18层,大兴区,德茂,兴盛锦苑,地铁：距8号线南段德茂站100米
5560,2560,14,218-C,4室2卫,14/18层,丰台区,宋家庄,怡和世家,"地铁：距5号线,10号线,亦庄线宋家庄站950米"
5561,2800,16,32505-A,3室1卫,3/6层,丰台区,木樨园,南木樨园,地铁：距8号线南段木樨园站550米
5562,2330,12,31842-B,3室1卫,26/27层,通州区,次渠南,次渠家园东里1区,地铁：距亦庄线次渠南站250米
5563,1900,4,7554-A,5室1卫,17/31层,朝阳区,传媒大学,珠江绿洲家园,地铁：距八通线传媒大学站550米
5564,2440,10,8018-C,3室1卫,4/6层,朝阳区,南楼梓庄,紫南家园（北区）,地铁：距7号线南楼梓庄站300米
5565,1780,9,125159-C,4室1卫,7/18层,大兴区,德茂,兴盛锦苑,地铁：距8号线南段德茂站100米
5566,2590,18,13002-A,4室1卫,20/28层,朝阳区,双合,建工双合家园,地铁：距7号线双合站350米
5567,1910,6,13002-B,4室1卫,20/28层,朝阳区,双合,建工双合家园,地铁：距7号线双合站350米
5568,2040,8,13002-C,4室1卫,20/28层,朝阳区,双合,建工双合家园,地铁：距7号线双合站350米
5569,2410,12,10906-C,4室1卫,10/15层,朝阳区,传媒大学,艺水芳园,地铁：距八通线传媒大学站950米
5570,3380,24,13042-D,4室1卫,6/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
5571,2230,10,1209-C,3室1卫,6/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
5572,3110,17,28799-B,3室1卫,4/9层,朝阳区,星火,姚家园西里2号院,"地铁：距3号线,20号线星火站400米"
5573,2180,15,44860-D,4室1卫,13/28层,通州区,通州北关,中国铁建通瑞嘉苑,地铁：距6号线通州北关站2900米
5574,3120,14,56329-A,2室1卫,1/6层,丰台区,六里桥东,太平桥西里,地铁：距9号线六里桥东站300米
5575,2470,12,829-C,3室1卫,12/16层,朝阳区,星火,姚家园东里7号院,"地铁：距3号线,20号线星火站800米"
5576,2390,11,12253-A,3室1卫,5/21层,朝阳区,星火,姚家园东里7号院,"地铁：距3号线,20号线星火站800米"
5577,3960,26,19457-B,4室1卫,5/14层,朝阳区,青年路,青年汇佳园,地铁：距6号线青年路站250米
5578,2140,10,2966-B,3室1卫,16/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
5579,2160,11,61874-B,3室1卫,1/6层,丰台区,丰台东大街,东幸福街社区,地铁：距9号线丰台东大街站750米
5580,2710,17,121874-C,3室1卫,9/11层,朝阳区,传媒大学,天泰北双苑,地铁：距八通线传媒大学站750米
5581,1870,19,9806-D,4室1卫,1/4层,通州区,通州北关,北通集团家属楼,地铁：距6号线通州北关站1450米
5582,1700,10,140856-C,3室1卫,7/9层,通州区,通州北关,K2清水湾,地铁：距6号线通州北关站1950米
5583,1820,11,17434-B,3室1卫,3/9层,通州区,物资学院路,翠福园,地铁：距6号线物资学院路站2350米
5584,3360,24,23610-C,4室1卫,6/16层,丰台区,科怡路,鸿业兴园一区,地铁：距9号线科怡路站900米
5585,2080,8,301-B,4室1卫,18/21层,朝阳区,双桥,金隅康惠园,地铁：距八通线双桥站600米
5586,2490,17,39339-C,3室1卫,3/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
5587,1550,54,28896-D,5室1卫,6/6层,房山区,阎村,绿城百合公寓风荷苑,地铁：距燕房线阎村站850米
5588,1410,11,44329-A,6室2卫,13/13层,顺义区,俸伯,仁和花园二区,地铁：距15号线俸伯站2650米
5589,2310,14,59562-A,2室1卫,3/6层,丰台区,东高地,三角地,地铁：距8号线南段东高地站350米
5590,2300,16,59562-B,2室1卫,3/6层,丰台区,东高地,三角地,地铁：距8号线南段东高地站350米
5591,3590,19,62924-B,3室1卫,8/9层,朝阳区,星火,金隅凤麟洲,"地铁：距3号线,20号线星火站550米"
